year,resultsId,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
2010,235,British Grand Prix,chandhok,hrt,20,23,19,19,0.0,50,,,40,23,1:38.798,+2 Laps
2010,236,British Grand Prix,yamamoto,hrt,21,24,20,20,0.0,50,,,50,22,1:38.309,+2 Laps
2010,237,British Grand Prix,alguersuari,toro_rosso,17,17,21,R,0.0,44,,,43,12,1:33.748,Brakes
2010,238,British Grand Prix,rosa,sauber,22,9,22,R,0.0,29,,,23,17,1:35.883,Collision
2010,239,British Grand Prix,kubica,renault,11,6,23,R,0.0,19,,,12,21,1:36.846,Driveshaft
2010,240,British Grand Prix,grassi,virgin,25,22,24,R,0.0,9,,,7,24,1:40.641,Hydraulics
2010,241,German Grand Prix,alonso,ferrari,8,2,1,1,25.0,67,1:27:38.864,5258864,66,2,1:15.880,Finished
2010,242,German Grand Prix,massa,ferrari,7,3,2,2,18.0,67,+4.196,5263060,66,3,1:16.097,Finished
2010,243,German Grand Prix,vettel,red_bull,5,1,3,3,15.0,67,+5.121,5263985,67,1,1:15.824,Finished
2010,244,German Grand Prix,hamilton,mclaren,2,6,4,4,12.0,67,+26.896,5285760,65,5,1:16.503,Finished
2010,245,German Grand Prix,button,mclaren,1,5,5,5,10.0,67,+29.482,5288346,65,4,1:16.451,Finished
2010,246,German Grand Prix,webber,red_bull,6,4,6,6,8.0,67,+43.606,5302470,57,9,1:16.678,Finished
2010,247,German Grand Prix,kubica,renault,11,7,7,7,6.0,66,,,62,16,1:17.166,+1 Lap
2010,248,German Grand Prix,rosberg,mercedes,4,9,8,8,4.0,66,,,66,8,1:16.609,+1 Lap
2010,249,German Grand Prix,michael_schumacher,mercedes,3,11,9,9,2.0,66,,,66,14,1:17.088,+1 Lap
2010,250,German Grand Prix,petrov,renault,12,13,10,10,1.0,66,,,62,17,1:17.198,+1 Lap
2010,251,German Grand Prix,kobayashi,sauber,23,12,11,11,0.0,66,,,63,15,1:17.100,+1 Lap
2010,252,German Grand Prix,barrichello,williams,9,8,12,12,0.0,66,,,63,13,1:17.029,+1 Lap
2010,253,German Grand Prix,hulkenberg,williams,10,10,13,13,0.0,66,,,61,11,1:16.836,+1 Lap
2010,254,German Grand Prix,rosa,sauber,22,14,14,14,0.0,66,,,61,6,1:16.527,+1 Lap
2010,255,German Grand Prix,alguersuari,toro_rosso,17,15,15,15,0.0,66,,,66,12,1:16.971,+1 Lap
2010,256,German Grand Prix,liuzzi,force_india,15,21,16,16,0.0,65,,,64,7,1:16.596,+2 Laps
2010,257,German Grand Prix,sutil,force_india,14,19,17,17,0.0,65,,,65,10,1:16.687,+2 Laps
2010,258,German Grand Prix,glock,virgin,24,23,18,18,0.0,64,,,62,18,1:18.211,+3 Laps
2010,259,German Grand Prix,bruno_senna,hrt,21,20,19,19,0.0,63,,,57,21,1:20.861,+4 Laps
2010,260,German Grand Prix,kovalainen,lotus_racing,19,18,20,R,0.0,56,,,51,19,1:20.664,Collision
2010,261,German Grand Prix,grassi,virgin,25,24,21,R,0.0,50,,,49,20,1:20.703,Gearbox
2010,262,German Grand Prix,yamamoto,hrt,20,22,22,R,0.0,19,,,16,22,1:23.541,Engine
2010,263,German Grand Prix,trulli,lotus_racing,18,17,23,R,0.0,3,,,2,23,2:14.452,Gearbox
2010,264,German Grand Prix,buemi,toro_rosso,16,16,24,R,0.0,1,,,,,,Collision
2010,265,Hungarian Grand Prix,webber,red_bull,6,2,1,1,25.0,70,1:41:05.571,6065571,46,2,1:22.651,Finished
2010,266,Hungarian Grand Prix,alonso,ferrari,8,3,2,2,18.0,70,+17.821,6083392,67,4,1:23.195,Finished
2010,267,Hungarian Grand Prix,vettel,red_bull,5,1,3,3,15.0,70,+19.252,6084823,70,1,1:22.362,Finished
2010,268,Hungarian Grand Prix,massa,ferrari,7,4,4,4,12.0,70,+27.474,6093045,69,5,1:23.329,Finished
2010,269,Hungarian Grand Prix,petrov,renault,12,7,5,5,10.0,70,+1:13.192,6138763,61,6,1:23.799,Finished
2010,270,Hungarian Grand Prix,hulkenberg,williams,10,10,6,6,8.0,70,+1:16.723,6142294,66,7,1:24.204,Finished
2010,271,Hungarian Grand Prix,rosa,sauber,22,9,7,7,6.0,69,,,65,10,1:24.342,+1 Lap
2010,272,Hungarian Grand Prix,button,mclaren,1,11,8,8,4.0,69,,,61,8,1:24.205,+1 Lap
2010,273,Hungarian Grand Prix,kobayashi,sauber,23,23,9,9,2.0,69,,,68,9,1:24.282,+1 Lap
2010,274,Hungarian Grand Prix,barrichello,williams,9,12,10,10,1.0,69,,,68,3,1:22.811,+1 Lap
2010,275,Hungarian Grand Prix,michael_schumacher,mercedes,3,14,11,11,0.0,69,,,64,12,1:25.372,+1 Lap
2010,276,Hungarian Grand Prix,buemi,toro_rosso,16,15,12,12,0.0,69,,,58,13,1:25.449,+1 Lap
2010,277,Hungarian Grand Prix,liuzzi,force_india,15,16,13,13,0.0,69,,,58,11,1:25.358,+1 Lap
2010,278,Hungarian Grand Prix,kovalainen,lotus_racing,19,19,14,14,0.0,67,,,64,18,1:27.457,+3 Laps
2010,279,Hungarian Grand Prix,trulli,lotus_racing,18,20,15,15,0.0,67,,,58,17,1:27.429,+3 Laps
2010,280,Hungarian Grand Prix,glock,virgin,24,18,16,16,0.0,67,,,59,19,1:27.674,+3 Laps
2010,281,Hungarian Grand Prix,bruno_senna,hrt,21,22,17,17,0.0,67,,,61,21,1:28.093,+3 Laps
2010,282,Hungarian Grand Prix,grassi,virgin,25,21,18,18,0.0,66,,,62,16,1:27.287,+4 Laps
2010,283,Hungarian Grand Prix,yamamoto,hrt,20,24,19,19,0.0,66,,,59,23,1:29.278,+4 Laps
2010,284,Hungarian Grand Prix,hamilton,mclaren,2,5,20,R,0.0,23,,,22,14,1:26.258,Gearbox
2010,285,Hungarian Grand Prix,kubica,renault,11,8,21,R,0.0,23,,,21,15,1:26.825,Retired
2010,286,Hungarian Grand Prix,rosberg,mercedes,4,6,22,R,0.0,15,,,13,20,1:27.954,Wheel
2010,287,Hungarian Grand Prix,sutil,force_india,14,13,23,R,0.0,15,,,12,22,1:28.177,Collision
2010,288,Hungarian Grand Prix,alguersuari,toro_rosso,17,17,24,R,0.0,1,,,,,,Engine
2010,289,Belgian Grand Prix,hamilton,mclaren,2,2,1,1,25.0,44,1:29:04.268,5344268,32,1,1:49.069,Finished
2010,290,Belgian Grand Prix,webber,red_bull,6,1,2,2,18.0,44,+1.571,5345839,32,2,1:49.395,Finished
2010,291,Belgian Grand Prix,kubica,renault,11,3,3,3,15.0,44,+3.493,5347761,29,3,1:49.807,Finished
2010,292,Belgian Grand Prix,massa,ferrari,7,6,4,4,12.0,44,+8.264,5352532,26,4,1:50.111,Finished
2010,293,Belgian Grand Prix,sutil,force_india,14,8,5,5,10.0,44,+9.094,5353362,25,5,1:50.477,Finished
2010,294,Belgian Grand Prix,rosberg,mercedes,4,14,6,6,8.0,44,+12.359,5356627,31,10,1:51.688,Finished
2010,295,Belgian Grand Prix,michael_schumacher,mercedes,3,21,7,7,6.0,44,+15.548,5359816,32,13,1:51.914,Finished
2010,296,Belgian Grand Prix,kobayashi,sauber,23,17,8,8,4.0,44,+16.678,5360946,29,11,1:51.749,Finished
2010,297,Belgian Grand Prix,petrov,renault,12,23,9,9,2.0,44,+23.851,5368119,32,7,1:51.175,Finished
2010,298,Belgian Grand Prix,liuzzi,force_india,15,12,10,10,1.0,44,+34.831,5379099,31,14,1:52.267,Finished
2010,299,Belgian Grand Prix,rosa,sauber,22,24,11,11,0.0,44,+36.019,5380287,31,15,1:52.537,Finished
2010,300,Belgian Grand Prix,buemi,toro_rosso,16,16,12,12,0.0,44,+39.895,5384163,30,17,1:52.966,Finished
2010,301,Belgian Grand Prix,alguersuari,toro_rosso,17,11,13,13,0.0,44,+49.457,5393725,31,9,1:51.576,Finished
2010,302,Belgian Grand Prix,hulkenberg,williams,10,9,14,14,0.0,43,,,28,12,1:51.864,+1 Lap
2010,303,Belgian Grand Prix,vettel,red_bull,5,4,15,15,0.0,43,,,22,6,1:50.868,+1 Lap
2010,304,Belgian Grand Prix,kovalainen,lotus_racing,19,13,16,16,0.0,43,,,23,22,1:55.797,+1 Lap
2010,305,Belgian Grand Prix,grassi,virgin,25,22,17,17,0.0,43,,,25,21,1:55.705,+1 Lap
2010,306,Belgian Grand Prix,glock,virgin,24,20,18,18,0.0,43,,,31,19,1:55.268,+1 Lap
2010,307,Belgian Grand Prix,trulli,lotus_racing,18,15,19,19,0.0,43,,,24,18,1:55.103,+1 Lap
2010,308,Belgian Grand Prix,yamamoto,hrt,20,19,20,20,0.0,42,,,31,20,1:55.484,+2 Laps
2010,309,Belgian Grand Prix,alonso,ferrari,8,10,21,R,0.0,37,,,29,8,1:51.374,Accident
2010,310,Belgian Grand Prix,button,mclaren,1,5,22,R,0.0,15,,,6,16,1:52.879,Collision
2010,311,Belgian Grand Prix,bruno_senna,hrt,21,18,23,R,0.0,5,,,5,23,2:20.201,Retired
2010,312,Belgian Grand Prix,barrichello,williams,9,7,24,R,0.0,0,,,,,,Collision
2010,313,Italian Grand Prix,alonso,ferrari,8,1,1,1,25.0,53,1:16:24.572,4584572,52,1,1:24.139,Finished
2010,314,Italian Grand Prix,button,mclaren,1,2,2,2,18.0,53,+2.938,4587510,46,8,1:24.598,Finished
2010,315,Italian Grand Prix,massa,ferrari,7,3,3,3,15.0,53,+4.223,4588795,51,6,1:24.575,Finished
2010,316,Italian Grand Prix,vettel,red_bull,5,6,4,4,12.0,53,+28.196,4612768,50,4,1:24.493,Finished
2010,317,Italian Grand Prix,rosberg,mercedes,4,7,5,5,10.0,53,+29.942,4614514,52,3,1:24.491,Finished
2010,318,Italian Grand Prix,webber,red_bull,6,4,6,6,8.0,53,+31.276,4615848,52,2,1:24.278,Finished
2010,319,Italian Grand Prix,hulkenberg,williams,10,8,7,7,6.0,53,+32.812,4617384,52,7,1:24.576,Finished
2010,320,Italian Grand Prix,kubica,renault,11,9,8,8,4.0,53,+34.028,4618600,48,5,1:24.560,Finished
2010,321,Italian Grand Prix,michael_schumacher,mercedes,3,12,9,9,2.0,53,+44.948,4629520,49,11,1:24.947,Finished
2010,322,Italian Grand Prix,barrichello,williams,9,10,10,10,1.0,53,+1:04.213,4648785,48,14,1:25.239,Finished
2010,323,Italian Grand Prix,buemi,toro_rosso,16,14,11,11,0.0,53,+1:05.056,4649628,51,13,1:25.224,Finished
2010,324,Italian Grand Prix,liuzzi,force_india,15,19,12,12,0.0,53,+1:06.106,4650678,51,12,1:25.102,Finished
2010,325,Italian Grand Prix,petrov,renault,12,20,13,13,0.0,53,+1:18.919,4663491,53,9,1:24.644,Finished
2010,326,Italian Grand Prix,rosa,sauber,22,16,14,14,0.0,52,,,47,16,1:26.325,+1 Lap
2010,327,Italian Grand Prix,alguersuari,toro_rosso,17,15,15,15,0.0,52,,,51,15,1:25.472,+1 Lap
2010,328,Italian Grand Prix,sutil,force_india,14,11,16,16,0.0,52,,,51,10,1:24.937,+1 Lap
2010,329,Italian Grand Prix,glock,virgin,24,24,17,17,0.0,51,,,50,17,1:27.765,+2 Laps
2010,330,Italian Grand Prix,kovalainen,lotus_racing,19,18,18,18,0.0,51,,,50,18,1:27.822,+2 Laps
2010,331,Italian Grand Prix,yamamoto,hrt,20,23,19,19,0.0,51,,,45,20,1:28.875,+2 Laps
2010,332,Italian Grand Prix,grassi,virgin,25,21,20,20,0.0,50,,,46,19,1:28.171,+3 Laps
2010,333,Italian Grand Prix,trulli,lotus_racing,18,17,21,R,0.0,46,,,30,21,1:29.017,Engine
2010,334,Italian Grand Prix,bruno_senna,hrt,21,22,22,R,0.0,11,,,10,22,1:30.880,Retired
2010,335,Italian Grand Prix,hamilton,mclaren,2,5,23,R,0.0,0,,,,,,Collision
2010,336,Italian Grand Prix,kobayashi,sauber,23,13,24,R,0.0,0,,,,,,Gearbox
2010,337,Singapore Grand Prix,alonso,ferrari,8,1,1,1,25.0,61,1:57:53.579,7073579,58,1,1:47.976,Finished
2010,338,Singapore Grand Prix,vettel,red_bull,5,2,2,2,18.0,61,+0.293,7073872,59,2,1:48.141,Finished
2010,339,Singapore Grand Prix,webber,red_bull,6,5,3,3,15.0,61,+29.141,7102720,54,5,1:49.706,Finished
2010,340,Singapore Grand Prix,button,mclaren,1,4,4,4,12.0,61,+30.384,7103963,61,7,1:49.711,Finished
2010,341,Singapore Grand Prix,rosberg,mercedes,4,7,5,5,10.0,61,+49.394,7122973,55,8,1:50.125,Finished
2010,342,Singapore Grand Prix,barrichello,williams,9,6,6,6,8.0,61,+56.101,7129680,52,9,1:50.334,Finished
2010,343,Singapore Grand Prix,kubica,renault,11,8,7,7,6.0,61,+1:26.559,7160138,56,3,1:49.255,Finished
2010,344,Singapore Grand Prix,massa,ferrari,7,24,8,8,4.0,61,+1:53.297,7186876,45,12,1:52.079,Finished
2010,345,Singapore Grand Prix,sutil,force_india,14,15,9,9,2.0,61,+2:02.416,7195995,45,15,1:52.473,Finished
2010,346,Singapore Grand Prix,hulkenberg,williams,10,17,10,10,1.0,61,+2:12.791,7206370,45,13,1:52.213,Finished
2010,347,Singapore Grand Prix,petrov,renault,12,12,11,11,0.0,60,,,46,11,1:51.903,+1 Lap
2010,348,Singapore Grand Prix,alguersuari,toro_rosso,17,11,12,12,0.0,60,,,43,14,1:52.333,+1 Lap
2010,349,Singapore Grand Prix,michael_schumacher,mercedes,3,9,13,13,0.0,60,,,54,4,1:49.680,+1 Lap
2010,350,Singapore Grand Prix,buemi,toro_rosso,16,13,14,14,0.0,60,,,59,6,1:49.710,+1 Lap
2010,351,Singapore Grand Prix,grassi,virgin,25,20,15,15,0.0,59,,,55,17,1:52.513,+2 Laps
2010,352,Singapore Grand Prix,kovalainen,lotus_racing,19,19,16,16,0.0,58,,,53,18,1:53.051,Engine
2010,353,Singapore Grand Prix,glock,virgin,24,18,17,R,0.0,49,,,38,19,1:53.559,Hydraulics
2010,354,Singapore Grand Prix,heidfeld,sauber,22,14,18,R,0.0,36,,,29,16,1:52.475,Collision
2010,355,Singapore Grand Prix,hamilton,mclaren,2,3,19,R,0.0,35,,,31,10,1:50.750,Collision
2010,356,Singapore Grand Prix,klien,hrt,20,22,20,R,0.0,31,,,23,22,1:57.766,Hydraulics
2010,357,Singapore Grand Prix,kobayashi,sauber,23,10,21,R,0.0,30,,,22,20,1:53.957,Accident
2010,358,Singapore Grand Prix,bruno_senna,hrt,21,23,22,R,0.0,29,,,19,23,1:57.962,Accident
2010,359,Singapore Grand Prix,trulli,lotus_racing,18,21,23,R,0.0,27,,,20,21,1:56.386,Hydraulics
2010,360,Singapore Grand Prix,liuzzi,force_india,15,16,24,R,0.0,1,,,,,,Collision
2010,361,Japanese Grand Prix,vettel,red_bull,5,1,1,1,25.0,53,1:30:27.323,5427323,51,3,1:33.653,Finished
2010,362,Japanese Grand Prix,webber,red_bull,6,2,2,2,18.0,53,+0.905,5428228,53,1,1:33.474,Finished
2010,363,Japanese Grand Prix,alonso,ferrari,8,4,3,3,15.0,53,+2.721,5430044,53,4,1:33.823,Finished
2010,364,Japanese Grand Prix,button,mclaren,1,5,4,4,12.0,53,+13.522,5440845,53,2,1:33.529,Finished
2010,365,Japanese Grand Prix,hamilton,mclaren,2,8,5,5,10.0,53,+39.595,5466918,35,9,1:35.182,Finished
2010,366,Japanese Grand Prix,michael_schumacher,mercedes,3,10,6,6,8.0,53,+59.933,5487256,52,7,1:34.853,Finished
2010,367,Japanese Grand Prix,kobayashi,sauber,23,14,7,7,6.0,53,+1:04.038,5491361,50,6,1:34.486,Finished
2010,368,Japanese Grand Prix,heidfeld,sauber,22,11,8,8,4.0,53,+1:09.648,5496971,52,10,1:35.521,Finished
2010,369,Japanese Grand Prix,barrichello,williams,9,7,9,9,2.0,53,+1:10.846,5498169,53,11,1:35.597,Finished
2010,370,Japanese Grand Prix,buemi,toro_rosso,16,18,10,10,1.0,53,+1:12.806,5500129,52,8,1:35.116,Finished
2010,371,Japanese Grand Prix,alguersuari,toro_rosso,17,16,11,11,0.0,52,,,49,5,1:34.365,+1 Lap
2010,372,Japanese Grand Prix,kovalainen,lotus_racing,19,20,12,12,0.0,52,,,51,14,1:37.620,+1 Lap
2010,373,Japanese Grand Prix,trulli,lotus_racing,18,19,13,13,0.0,51,,,28,15,1:39.710,+2 Laps
2010,374,Japanese Grand Prix,glock,virgin,24,22,14,14,0.0,51,,,51,17,1:39.813,+2 Laps
2010,375,Japanese Grand Prix,bruno_senna,hrt,21,23,15,15,0.0,51,,,49,18,1:40.329,+2 Laps
2010,376,Japanese Grand Prix,yamamoto,hrt,20,24,16,16,0.0,50,,,33,16,1:39.806,+3 Laps
2010,377,Japanese Grand Prix,rosberg,mercedes,4,6,17,R,0.0,47,,,44,12,1:36.108,Suspension
2010,378,Japanese Grand Prix,sutil,force_india,14,15,18,R,0.0,44,,,43,13,1:36.319,Oil leak
2010,379,Japanese Grand Prix,kubica,renault,11,3,19,R,0.0,2,,,2,19,2:41.378,Wheel
2010,380,Japanese Grand Prix,hulkenberg,williams,10,9,20,R,0.0,0,,,,,,Accident
2010,381,Japanese Grand Prix,massa,ferrari,7,12,21,R,0.0,0,,,,,,Accident
2010,382,Japanese Grand Prix,petrov,renault,12,13,22,R,0.0,0,,,,,,Accident
2010,383,Japanese Grand Prix,liuzzi,force_india,15,17,23,R,0.0,0,,,,,,Accident
2010,384,Japanese Grand Prix,grassi,virgin,25,21,24,R,0.0,0,,,,,,Suspension
2010,385,Korean Grand Prix,alonso,ferrari,8,3,1,1,25.0,55,2:48:20.810,10100810,42,1,1:50.257,Finished
2010,386,Korean Grand Prix,hamilton,mclaren,2,4,2,2,18.0,55,+14.999,10115809,42,3,1:50.430,Finished
2010,387,Korean Grand Prix,massa,ferrari,7,6,3,3,15.0,55,+30.868,10131678,44,4,1:50.502,Finished
2010,388,Korean Grand Prix,michael_schumacher,mercedes,3,9,4,4,12.0,55,+39.688,10140498,43,8,1:51.835,Finished
2010,389,Korean Grand Prix,kubica,renault,11,8,5,5,10.0,55,+47.734,10148544,45,7,1:51.604,Finished
2010,390,Korean Grand Prix,liuzzi,force_india,15,17,6,6,8.0,55,+53.571,10154381,45,5,1:51.371,Finished
2010,391,Korean Grand Prix,barrichello,williams,9,10,7,7,6.0,55,+1:09.257,10170067,45,6,1:51.564,Finished
2010,392,Korean Grand Prix,kobayashi,sauber,23,12,8,8,4.0,55,+1:17.889,10178699,42,14,1:53.086,Finished
2010,393,Korean Grand Prix,heidfeld,sauber,22,13,9,9,2.0,55,+1:20.107,10180917,42,15,1:53.263,Finished
2010,394,Korean Grand Prix,hulkenberg,williams,10,11,10,10,1.0,55,+1:20.851,10181661,43,10,1:51.982,Finished
2010,395,Korean Grand Prix,alguersuari,toro_rosso,17,15,11,11,0.0,55,+1:24.146,10184956,43,9,1:51.962,Finished
2010,396,Korean Grand Prix,button,mclaren,1,7,12,12,0.0,55,+1:29.939,10190749,42,11,1:52.193,Finished
2010,397,Korean Grand Prix,kovalainen,lotus_racing,19,21,13,13,0.0,54,,,43,16,1:55.018,+1 Lap
2010,398,Korean Grand Prix,bruno_senna,hrt,21,24,14,14,0.0,53,,,30,20,1:59.290,+2 Laps
2010,399,Korean Grand Prix,yamamoto,hrt,20,23,15,15,0.0,53,,,36,19,1:58.313,+2 Laps
2010,400,Korean Grand Prix,sutil,force_india,14,14,16,R,0.0,46,,,40,12,1:52.601,Collision
2010,401,Korean Grand Prix,vettel,red_bull,5,1,17,R,0.0,45,,,44,2,1:50.375,Engine
2010,402,Korean Grand Prix,petrov,renault,12,20,18,R,0.0,39,,,39,13,1:53.031,Accident
2010,403,Korean Grand Prix,glock,virgin,24,19,19,R,0.0,31,,,29,18,1:58.102,Collision
2010,404,Korean Grand Prix,buemi,toro_rosso,16,16,20,R,0.0,30,,,27,17,1:56.768,Collision
2010,405,Korean Grand Prix,grassi,virgin,25,22,21,R,0.0,25,,,25,23,2:02.635,Accident
2010,406,Korean Grand Prix,trulli,lotus_racing,18,18,22,R,0.0,25,,,20,24,2:05.161,Hydraulics
2010,407,Korean Grand Prix,webber,red_bull,6,2,23,R,0.0,18,,,18,21,2:00.025,Accident
2010,408,Korean Grand Prix,rosberg,mercedes,4,5,24,R,0.0,18,,,18,22,2:00.652,Collision
2010,409,Brazilian Grand Prix,vettel,red_bull,5,2,1,1,25.0,71,1:33:11.803,5591803,70,6,1:14.283,Finished
2010,410,Brazilian Grand Prix,webber,red_bull,6,3,2,2,18.0,71,+4.243,5596046,69,4,1:14.047,Finished
2010,411,Brazilian Grand Prix,alonso,ferrari,8,5,3,3,15.0,71,+6.807,5598610,67,2,1:13.855,Finished
2010,412,Brazilian Grand Prix,hamilton,mclaren,2,4,4,4,12.0,71,+14.634,5606437,66,1,1:13.851,Finished
2010,413,Brazilian Grand Prix,button,mclaren,1,11,5,5,10.0,71,+15.593,5607396,71,3,1:13.932,Finished
2010,414,Brazilian Grand Prix,rosberg,mercedes,4,13,6,6,8.0,71,+35.320,5627123,65,5,1:14.184,Finished
2010,415,Brazilian Grand Prix,michael_schumacher,mercedes,3,8,7,7,6.0,71,+43.456,5635259,71,12,1:15.219,Finished
2010,416,Brazilian Grand Prix,hulkenberg,williams,10,1,8,8,4.0,70,,,70,8,1:14.985,+1 Lap
2010,417,Brazilian Grand Prix,kubica,renault,11,7,9,9,2.0,70,,,61,11,1:15.161,+1 Lap
2010,418,Brazilian Grand Prix,kobayashi,sauber,23,12,10,10,1.0,70,,,65,7,1:14.748,+1 Lap
2010,419,Brazilian Grand Prix,alguersuari,toro_rosso,17,14,11,11,0.0,70,,,68,16,1:15.695,+1 Lap
2010,420,Brazilian Grand Prix,sutil,force_india,14,22,12,12,0.0,70,,,64,9,1:14.997,+1 Lap
2010,421,Brazilian Grand Prix,buemi,toro_rosso,16,19,13,13,0.0,70,,,69,17,1:15.935,+1 Lap
2010,422,Brazilian Grand Prix,barrichello,williams,9,6,14,14,0.0,70,,,69,13,1:15.227,+1 Lap
2010,423,Brazilian Grand Prix,massa,ferrari,7,9,15,15,0.0,70,,,69,14,1:15.330,+1 Lap
2010,424,Brazilian Grand Prix,petrov,renault,12,10,16,16,0.0,70,,,70,15,1:15.485,+1 Lap
2010,425,Brazilian Grand Prix,heidfeld,sauber,22,15,17,17,0.0,70,,,68,10,1:15.068,+1 Lap
2010,426,Brazilian Grand Prix,kovalainen,lotus_racing,19,20,18,18,0.0,69,,,69,20,1:17.161,+2 Laps
2010,427,Brazilian Grand Prix,trulli,lotus_racing,18,18,19,19,0.0,69,,,69,21,1:17.316,+2 Laps
2010,428,Brazilian Grand Prix,glock,virgin,24,17,20,20,0.0,69,,,66,23,1:17.695,+2 Laps
2010,429,Brazilian Grand Prix,bruno_senna,hrt,21,24,21,21,0.0,69,,,66,24,1:17.731,+2 Laps
2010,430,Brazilian Grand Prix,klien,hrt,20,23,22,22,0.0,65,,,63,22,1:17.690,+6 Laps
2010,431,Brazilian Grand Prix,grassi,virgin,25,21,23,N,0.0,62,,,60,18,1:16.767,+9 Laps
2010,432,Brazilian Grand Prix,liuzzi,force_india,15,16,24,R,0.0,49,,,37,19,1:16.940,Accident
2010,433,Abu Dhabi Grand Prix,vettel,red_bull,5,1,1,1,25.0,55,1:39:36.837,5976837,50,4,1:41.739,Finished
2010,434,Abu Dhabi Grand Prix,hamilton,mclaren,2,2,2,2,18.0,55,+10.162,5986999,47,1,1:41.274,Finished
2010,435,Abu Dhabi Grand Prix,button,mclaren,1,4,3,3,15.0,55,+11.047,5987884,48,2,1:41.636,Finished
2010,436,Abu Dhabi Grand Prix,rosberg,mercedes,4,9,4,4,12.0,55,+30.747,6007584,52,3,1:41.711,Finished
2010,437,Abu Dhabi Grand Prix,kubica,renault,11,11,5,5,10.0,55,+39.026,6015863,51,5,1:41.753,Finished
2010,438,Abu Dhabi Grand Prix,petrov,renault,12,10,6,6,8.0,55,+43.520,6020357,52,8,1:42.311,Finished
2010,439,Abu Dhabi Grand Prix,alonso,ferrari,8,3,7,7,6.0,55,+43.797,6020634,52,7,1:42.227,Finished
2010,440,Abu Dhabi Grand Prix,webber,red_bull,6,5,8,8,4.0,55,+44.243,6021080,52,6,1:42.196,Finished
2010,441,Abu Dhabi Grand Prix,alguersuari,toro_rosso,17,17,9,9,2.0,55,+50.201,6027038,49,15,1:42.727,Finished
2010,442,Abu Dhabi Grand Prix,massa,ferrari,7,6,10,10,1.0,55,+50.868,6027705,52,14,1:42.725,Finished
2010,443,Abu Dhabi Grand Prix,heidfeld,sauber,22,14,11,11,0.0,55,+51.551,6028388,52,12,1:42.673,Finished
2010,444,Abu Dhabi Grand Prix,barrichello,williams,9,7,12,12,0.0,55,+57.686,6034523,50,11,1:42.669,Finished
2010,445,Abu Dhabi Grand Prix,sutil,force_india,14,13,13,13,0.0,55,+58.325,6035162,52,13,1:42.695,Finished
2010,446,Abu Dhabi Grand Prix,kobayashi,sauber,23,12,14,14,0.0,55,+59.558,6036395,53,16,1:42.733,Finished
2010,447,Abu Dhabi Grand Prix,buemi,toro_rosso,16,18,15,15,0.0,55,+1:03.178,6040015,50,10,1:42.573,Finished
2010,448,Abu Dhabi Grand Prix,hulkenberg,williams,10,15,16,16,0.0,55,+1:04.763,6041600,51,9,1:42.397,Finished
2010,449,Abu Dhabi Grand Prix,kovalainen,lotus_racing,19,20,17,17,0.0,54,,,52,17,1:45.378,+1 Lap
2010,450,Abu Dhabi Grand Prix,grassi,virgin,25,22,18,18,0.0,53,,,50,19,1:46.126,+2 Laps
2010,451,Abu Dhabi Grand Prix,bruno_senna,hrt,21,23,19,19,0.0,53,,,52,20,1:46.255,+2 Laps
2010,452,Abu Dhabi Grand Prix,klien,hrt,20,24,20,20,0.0,53,,,44,21,1:46.646,+2 Laps
2010,453,Abu Dhabi Grand Prix,trulli,lotus_racing,18,19,21,21,0.0,51,,,42,18,1:45.979,Rear wing
2010,454,Abu Dhabi Grand Prix,glock,virgin,24,21,22,R,0.0,43,,,39,22,1:46.837,Gearbox
2010,455,Abu Dhabi Grand Prix,michael_schumacher,mercedes,3,8,23,R,0.0,0,,,,,,Collision
2010,456,Abu Dhabi Grand Prix,liuzzi,force_india,15,16,24,R,0.0,0,,,,,,Collision
2011,457,Australian Grand Prix,vettel,red_bull,1,1,1,1,25.0,58,1:29:30.259,5370259,44,4,1:29.844,Finished
2011,458,Australian Grand Prix,hamilton,mclaren,3,2,2,2,18.0,58,+22.297,5392556,41,8,1:30.314,Finished
2011,459,Australian Grand Prix,petrov,renault,10,6,3,3,15.0,58,+30.560,5400819,55,7,1:30.064,Finished
2011,460,Australian Grand Prix,alonso,ferrari,5,5,4,4,12.0,58,+31.772,5402031,49,2,1:29.487,Finished
2011,461,Australian Grand Prix,webber,red_bull,2,3,5,5,10.0,58,+38.171,5408430,50,3,1:29.600,Finished
2011,462,Australian Grand Prix,button,mclaren,4,4,6,6,8.0,58,+54.304,5424563,49,5,1:29.883,Finished
2011,463,Australian Grand Prix,massa,ferrari,6,8,7,7,6.0,58,+1:25.186,5455445,55,1,1:28.947,Finished
2011,464,Australian Grand Prix,buemi,toro_rosso,18,10,8,8,4.0,57,,,44,11,1:30.836,+1 Lap
2011,465,Australian Grand Prix,sutil,force_india,14,16,9,9,2.0,57,,,55,13,1:31.526,+1 Lap
2011,466,Australian Grand Prix,resta,force_india,15,14,10,10,1.0,57,,,40,14,1:31.941,+1 Lap
2011,467,Australian Grand Prix,alguersuari,toro_rosso,19,12,11,11,0.0,57,,,41,10,1:30.467,+1 Lap
2011,468,Australian Grand Prix,heidfeld,renault,9,18,12,12,0.0,57,,,43,15,1:32.377,+1 Lap
